Latitude,Longitude,Date,Coordinates,LST
31.58842311,74.62420361,2024-05-06,"74.6242036144327,31.5884231072883",44.53
31.5889059,74.69953562,2024-05-06,"74.6995356157839,31.5889058961589",45.35
31.59064024,74.93274927,2024-05-06,"74.9327492741966,31.5906402437489",43.83
31.59176403,74.82937581,2024-05-06,"74.8293758052797,31.59176402695",41.43
31.59259574,74.88131048,2024-05-06,"74.8813104783232,31.5925957446944",43.65
31.59365916,74.97335728,2024-05-06,"74.9733572848759,31.5936591617269",41.13
31.59579448,75.02255194,2024-05-06,"75.02255194095,31.5957944796832",40.43
31.59820869,74.93628025,2024-05-06,"74.9362802518234,31.5982086879769",42.59
31.59851498,74.79426495,2024-05-06,"74.7942649480526,31.5985149835935",43.57
31.6001665,74.80806262,2024-05-06,"74.8080626223677,31.6001665030202",43.11
31.60020003,74.62900506,2024-05-06,"74.6290050614105,31.6002000332306",44.53
31.60311126,75.03976999,2024-05-06,"75.0397699872503,31.6031112586843",42.49
31.60503535,74.82556806,2024-05-06,"74.825568055027,31.6050353490655",42.85
31.6056619,74.99138438,2024-05-06,"74.9913843762622,31.6056618982336",40.55
31.60698198,74.96597635,2024-05-06,"74.9659763528191,31.6069819764738",40.91
31.60853028,74.84806908,2024-05-06,"74.8480690833637,31.6085302815349",43.21
31.60860838,74.83394668,2024-05-06,"74.8339466750651,31.6086083839151",43.49
31.61012469,75.04565696,2024-05-06,"75.0456569623516,31.6101246932169",41.93
31.61113354,74.84101444,2024-05-06,"74.8410144441267,31.6111335371588",43.25
31.61126461,74.72418076,2024-05-06,"74.7241807649921,31.6112646117602",43.55
31.61202816,75.09064259,2024-05-06,"75.0906425894378,31.6120281554549",43.23
31.6123072,74.58488591,2024-05-06,"74.5848859062881,31.6123071986805",43.81
31.61295819,74.73069231,2024-05-06,"74.7306923137138,31.612958192262",43.55
31.61296546,75.04695608,2024-05-06,"75.0469560757229,31.6129654566843",41.93
31.61312749,74.65031606,2024-05-06,"74.6503160614654,31.6131274873615",46.21
31.61412437,74.80202525,2024-05-06,"74.8020252524583,31.6141243691775",43.65
31.61435788,74.83177063,2024-05-06,"74.8317706259857,31.6143578771261",43.49
31.61485106,75.08496149,2024-05-06,"75.0849614913723,31.6148510591644",43.23
31.6163584,75.05101774,2024-05-06,"75.0510177370622,31.6163583950869",39.75
31.61817157,75.05763315,2024-05-06,"75.0576331518397,31.6181715728755",40.93
31.6183345,74.55846159,2024-05-06,"74.5584615919742,31.6183344971397",43.35
31.61873629,74.81880151,2024-05-06,"74.8188015068879,31.6187362857517",43.33
31.61878615,74.6389599,2024-05-06,"74.6389598967777,31.6187861498561",45.11
31.61885196,74.76475454,2024-05-06,"74.7647545424081,31.6188519614669",44.27
31.61913422,74.6945321,2024-05-06,"74.6945321027607,31.619134221183",45.95
31.61938419,74.6622018,2024-05-06,"74.6622018009334,31.6193841914308",46.61
31.62124385,74.70378993,2024-05-06,"74.7037899256332,31.621243854582",46.09
31.62270727,75.06517808,2024-05-06,"75.065178077845,31.6227072693492",40.93
31.62744163,74.94944889,2024-05-06,"74.949448887186,31.627441629765",43.59
31.62830036,74.70234249,2024-05-06,"74.7023424856739,31.6283003593702",45.61
31.62992022,74.77388602,2024-05-06,"74.7738860201629,31.6299202179298",42.79
31.62995073,74.84355828,2024-05-06,"74.8435582787362,31.6299507346636",44.03
31.63064733,74.80353073,2024-05-06,"74.8035307287323,31.6306473346216",43.77
31.63073905,74.6979162,2024-05-06,"74.6979162048621,31.6307390501596",45.61
31.63090599,74.64750249,2024-05-06,"74.647502487653,31.6309059936835",45.79
31.63194918,74.68023818,2024-05-06,"74.6802381832817,31.6319491819795",45.59
31.63240381,74.75663303,2024-05-06,"74.7566330301616,31.6324038114957",42.81
31.63419133,75.09185699,2024-05-06,"75.0918569863511,31.6341913316253",43.19
31.63422184,74.83924727,2024-05-06,"74.8392472724875,31.6342218355191",43.11
31.63423492,75.09412339,2024-05-06,"75.0941233933229,31.6342349178312",43.19
31.50807532,74.60601728,2024-05-07,"74.6060172803223,31.5080753172238",42.07
31.51521254,74.59125331,2024-05-07,"74.5912533054331,31.5152125441471",40.73
31.51632067,74.9449792,2024-05-07,"74.9449792000053,31.5163206665763",42.59
31.51656763,74.62681448,2024-05-07,"74.6268144761166,31.5165676348256",42.51
31.51696165,74.99423843,2024-05-07,"74.9942384324684,31.5169616459203",41.63
31.52415483,74.59386307,2024-05-07,"74.5938630650359,31.5241548349742",41.79
31.52867663,74.92355003,2024-05-07,"74.9235500322011,31.5286766301543",42.43
31.53079658,75.07399203,2024-05-07,"75.0739920322983,31.5307965753927",38.69
31.5312711,75.09265543,2024-05-07,"75.0926554322389,31.5312711024107",38.69
31.5435759,74.8747404,2024-05-07,"74.8747403983554,31.543575901431",42.23
31.5439769,74.84860982,2024-05-07,"74.8486098171856,31.5439769044132",40.63
31.54427183,74.95232099,2024-05-07,"74.9523209917435,31.5442718346744",42.59
31.55252382,74.95269094,2024-05-07,"74.9526909357276,31.5525238180311",42.59
31.55356335,74.91381366,2024-05-07,"74.9138136587048,31.5535633509122",42.41
31.55363907,74.68920453,2024-05-07,"74.6892045276418,31.5536390650356",42.31
31.55423809,74.71928672,2024-05-07,"74.7192867247455,31.5542380934284",41.93
31.55577505,74.62800712,2024-05-07,"74.6280071219191,31.5557750473105",41.53
31.55617752,74.67707282,2024-05-07,"74.6770728210532,31.5561775205517",42.57
31.55699489,74.62396037,2024-05-07,"74.6239603730585,31.5569948890914",41.51
31.55808304,74.96577771,2024-05-07,"74.9657777103793,31.5580830375753",42.67
31.55942442,74.9720495,2024-05-07,"74.972049498981,31.5594244189269",42.67
31.55950931,75.08153183,2024-05-07,"75.0815318318945,31.5595093108258",39.49
31.56125826,74.92069112,2024-05-07,"74.9206911170202,31.5612582588347",42.41
31.5624733,75.0258073,2024-05-07,"75.0258072996174,31.5624730046659",41.57
31.56490415,74.71193161,2024-05-07,"74.7119316086805,31.5649041495941",42.45
31.56509246,74.61611407,2024-05-07,"74.6161140744037,31.5650924583996",41.79
31.56794622,74.72778529,2024-05-07,"74.727785289134,31.5679462225676",42.45
31.56826409,74.68575319,2024-05-07,"74.685753185576,31.5682640888929",42.41
31.5683042,74.83850559,2024-05-07,"74.8385055929378,31.5683042045365",40.55
31.57085477,74.94019705,2024-05-07,"74.9401970478674,31.5708547658204",41.85
31.5740862,74.60900359,2024-05-07,"74.6090035910903,31.5740862038415",41.99
31.57416403,74.70843082,2024-05-07,"74.7084308210539,31.5741640252982",42.29
31.57670644,74.74284798,2024-05-07,"74.7428479810942,31.5767064384208",40.73
31.57759874,75.01116903,2024-05-07,"75.0111690306761,31.5775987402888",40.23
31.57795673,74.78875918,2024-05-07,"74.7887591810391,31.5779567326597",39.71
31.57802689,74.98925087,2024-05-07,"74.9892508676951,31.5780268935668",40.51
31.57847211,75.01548279,2024-05-07,"75.0154827935329,31.5784721147166",40.19
31.57925391,74.78370285,2024-05-07,"74.7837028542813,31.5792539125292",39.71
31.58077394,74.70230051,2024-05-07,"74.7023005101567,31.5807739386935",42.29
31.58116224,74.64485257,2024-05-07,"74.6448525740363,31.5811622414287",42.03
31.58360024,74.66297516,2024-05-07,"74.6629751602842,31.5836002417183",42.07
31.58374062,74.77299992,2024-05-07,"74.7729999174824,31.5837406203786",41.01
31.58407716,74.77115998,2024-05-07,"74.7711599817468,31.5840771634951",41.01
31.58440125,74.64845945,2024-05-07,"74.6484594490247,31.5844012524712",42.07
31.58453553,74.75431866,2024-05-07,"74.7543186646115,31.5845355276854",41.11
31.58624006,75.07534689,2024-05-07,"75.0753468910685,31.5862400609124",40.65
31.5876061,74.60374502,2024-05-07,"74.6037450206412,31.587606104889",40.77
31.5876748,75.06322382,2024-05-07,"75.0632238238996,31.5876748043724",40.57
31.58778616,74.96896506,2024-05-07,"74.9689650622681,31.5877861561973",40.21
31.5878845,74.72561407,2024-05-07,"74.7256140693717,31.5878844984162",42.29
31.58842311,74.62420361,2024-05-07,"74.6242036144327,31.5884231072883",42.01
31.5889059,74.69953562,2024-05-07,"74.6995356157839,31.5889058961589",42.29
31.59064024,74.93274927,2024-05-07,"74.9327492741966,31.5906402437489",40.83
31.59176403,74.82937581,2024-05-07,"74.8293758052797,31.59176402695",40.01
31.59259574,74.88131048,2024-05-07,"74.8813104783232,31.5925957446944",41.21
31.59365916,74.97335728,2024-05-07,"74.9733572848759,31.5936591617269",39.49
31.59579448,75.02255194,2024-05-07,"75.02255194095,31.5957944796832",38.91
31.59820869,74.93628025,2024-05-07,"74.9362802518234,31.5982086879769",40.77
31.59851498,74.79426495,2024-05-07,"74.7942649480526,31.5985149835935",40.83
31.6001665,74.80806262,2024-05-07,"74.8080626223677,31.6001665030202",40.89
31.60020003,74.62900506,2024-05-07,"74.6290050614105,31.6002000332306",41.55
31.60311126,75.03976999,2024-05-07,"75.0397699872503,31.6031112586843",39.67
31.60503535,74.82556806,2024-05-07,"74.825568055027,31.6050353490655",40.95
31.6056619,74.99138438,2024-05-07,"74.9913843762622,31.6056618982336",39.23
31.60698198,74.96597635,2024-05-07,"74.9659763528191,31.6069819764738",39.27
31.60853028,74.84806908,2024-05-07,"74.8480690833637,31.6085302815349",41.41
31.60860838,74.83394668,2024-05-07,"74.8339466750651,31.6086083839151",41.35
31.61012469,75.04565696,2024-05-07,"75.0456569623516,31.6101246932169",40.45
31.61113354,74.84101444,2024-05-07,"74.8410144441267,31.6111335371588",41.39
31.61126461,74.72418076,2024-05-07,"74.7241807649921,31.6112646117602",42.63
31.61202816,75.09064259,2024-05-07,"75.0906425894378,31.6120281554549",40.71
31.6123072,74.58488591,2024-05-07,"74.5848859062881,31.6123071986805",40.37
31.61295819,74.73069231,2024-05-07,"74.7306923137138,31.612958192262",42.63
31.61296546,75.04695608,2024-05-07,"75.0469560757229,31.6129654566843",40.45
31.61312749,74.65031606,2024-05-07,"74.6503160614654,31.6131274873615",42.75
31.61412437,74.80202525,2024-05-07,"74.8020252524583,31.6141243691775",41.09
31.61435788,74.83177063,2024-05-07,"74.8317706259857,31.6143578771261",41.35
31.61485106,75.08496149,2024-05-07,"75.0849614913723,31.6148510591644",40.71
31.6163584,75.05101774,2024-05-07,"75.0510177370622,31.6163583950869",40.51
31.61817157,75.05763315,2024-05-07,"75.0576331518397,31.6181715728755",40.51
31.6183345,74.55846159,2024-05-07,"74.5584615919742,31.6183344971397",39.47
31.61873629,74.81880151,2024-05-07,"74.8188015068879,31.6187362857517",41.65
31.61878615,74.6389599,2024-05-07,"74.6389598967777,31.6187861498561",42.07
31.61885196,74.76475454,2024-05-07,"74.7647545424081,31.6188519614669",41.11
31.61913422,74.6945321,2024-05-07,"74.6945321027607,31.619134221183",42.91
31.61938419,74.6622018,2024-05-07,"74.6622018009334,31.6193841914308",42.87
31.62124385,74.70378993,2024-05-07,"74.7037899256332,31.621243854582",42.57
31.62270727,75.06517808,2024-05-07,"75.065178077845,31.6227072693492",40.51
31.62744163,74.94944889,2024-05-07,"74.949448887186,31.627441629765",41.29
31.62830036,74.70234249,2024-05-07,"74.7023424856739,31.6283003593702",42.49
31.62992022,74.77388602,2024-05-07,"74.7738860201629,31.6299202179298",40.03
31.62995073,74.84355828,2024-05-07,"74.8435582787362,31.6299507346636",42.83
31.63064733,74.80353073,2024-05-07,"74.8035307287323,31.6306473346216",41.95
31.63073905,74.6979162,2024-05-07,"74.6979162048621,31.6307390501596",42.49
31.63090599,74.64750249,2024-05-07,"74.647502487653,31.6309059936835",42.13
31.63194918,74.68023818,2024-05-07,"74.6802381832817,31.6319491819795",42.67
31.63240381,74.75663303,2024-05-07,"74.7566330301616,31.6324038114957",40.39
31.63419133,75.09185699,2024-05-07,"75.0918569863511,31.6341913316253",40.93
31.63422184,74.83924727,2024-05-07,"74.8392472724875,31.6342218355191",41.91
31.63423492,75.09412339,2024-05-07,"75.0941233933229,31.6342349178312",40.93
31.50807532,74.60601728,2024-05-08,"74.6060172803223,31.5080753172238",47.31
31.51521254,74.59125331,2024-05-08,"74.5912533054331,31.5152125441471",46.19
31.51632067,74.9449792,2024-05-08,"74.9449792000053,31.5163206665763",44.09
31.51656763,74.62681448,2024-05-08,"74.6268144761166,31.5165676348256",46.81
31.51696165,74.99423843,2024-05-08,"74.9942384324684,31.5169616459203",42.15
31.52415483,74.59386307,2024-05-08,"74.5938630650359,31.5241548349742",45.55
31.52867663,74.92355003,2024-05-08,"74.9235500322011,31.5286766301543",43.99
31.53079658,75.07399203,2024-05-08,"75.0739920322983,31.5307965753927",38.15
31.5312711,75.09265543,2024-05-08,"75.0926554322389,31.5312711024107",38.29
31.5435759,74.8747404,2024-05-08,"74.8747403983554,31.543575901431",44.49
31.5439769,74.84860982,2024-05-08,"74.8486098171856,31.5439769044132",43.15
31.54427183,74.95232099,2024-05-08,"74.9523209917435,31.5442718346744",43.85
31.55252382,74.95269094,2024-05-08,"74.9526909357276,31.5525238180311",43.85
31.55356335,74.91381366,2024-05-08,"74.9138136587048,31.5535633509122",43.47
31.55363907,74.68920453,2024-05-08,"74.6892045276418,31.5536390650356",46.17
31.55423809,74.71928672,2024-05-08,"74.7192867247455,31.5542380934284",46.43
31.55577505,74.62800712,2024-05-08,"74.6280071219191,31.5557750473105",46.61
31.55617752,74.67707282,2024-05-08,"74.6770728210532,31.5561775205517",45.89
31.55699489,74.62396037,2024-05-08,"74.6239603730585,31.5569948890914",45.81
31.55808304,74.96577771,2024-05-08,"74.9657777103793,31.5580830375753",43.39
31.55942442,74.9720495,2024-05-08,"74.972049498981,31.5594244189269",43.39
31.55950931,75.08153183,2024-05-08,"75.0815318318945,31.5595093108258",39.11
31.56125826,74.92069112,2024-05-08,"74.9206911170202,31.5612582588347",43.47
31.5624733,75.0258073,2024-05-08,"75.0258072996174,31.5624730046659",40.75
31.56490415,74.71193161,2024-05-08,"74.7119316086805,31.5649041495941",45.47
31.56509246,74.61611407,2024-05-08,"74.6161140744037,31.5650924583996",46.15
31.56794622,74.72778529,2024-05-08,"74.727785289134,31.5679462225676",45.61
31.56826409,74.68575319,2024-05-08,"74.685753185576,31.5682640888929",45.85
31.5683042,74.83850559,2024-05-08,"74.8385055929378,31.5683042045365",42.29
31.57085477,74.94019705,2024-05-08,"74.9401970478674,31.5708547658204",43.33
31.5740862,74.60900359,2024-05-08,"74.6090035910903,31.5740862038415",45.79
31.57416403,74.70843082,2024-05-08,"74.7084308210539,31.5741640252982",45.77
31.57670644,74.74284798,2024-05-08,"74.7428479810942,31.5767064384208",45.13
31.57759874,75.01116903,2024-05-08,"75.0111690306761,31.5775987402888",41.07
31.57795673,74.78875918,2024-05-08,"74.7887591810391,31.5779567326597",41.57
31.57802689,74.98925087,2024-05-08,"74.9892508676951,31.5780268935668",41.11
31.57847211,75.01548279,2024-05-08,"75.0154827935329,31.5784721147166",39.91
31.57925391,74.78370285,2024-05-08,"74.7837028542813,31.5792539125292",41.57
31.58077394,74.70230051,2024-05-08,"74.7023005101567,31.5807739386935",45.77
31.58116224,74.64485257,2024-05-08,"74.6448525740363,31.5811622414287",45.71
31.58360024,74.66297516,2024-05-08,"74.6629751602842,31.5836002417183",45.25
31.58374062,74.77299992,2024-05-08,"74.7729999174824,31.5837406203786",42.89
31.58407716,74.77115998,2024-05-08,"74.7711599817468,31.5840771634951",42.89
31.58440125,74.64845945,2024-05-08,"74.6484594490247,31.5844012524712",45.47
31.58453553,74.75431866,2024-05-08,"74.7543186646115,31.5845355276854",43.57
31.58624006,75.07534689,2024-05-08,"75.0753468910685,31.5862400609124",40.73
31.5876061,74.60374502,2024-05-08,"74.6037450206412,31.587606104889",45.61
31.5876748,75.06322382,2024-05-08,"75.0632238238996,31.5876748043724",40.51
31.58778616,74.96896506,2024-05-08,"74.9689650622681,31.5877861561973",40.71
31.5878845,74.72561407,2024-05-08,"74.7256140693717,31.5878844984162",45.11
31.58842311,74.62420361,2024-05-08,"74.6242036144327,31.5884231072883",45.59
31.5889059,74.69953562,2024-05-08,"74.6995356157839,31.5889058961589",45.77
31.59064024,74.93274927,2024-05-08,"74.9327492741966,31.5906402437489",42.49
31.59176403,74.82937581,2024-05-08,"74.8293758052797,31.59176402695",40.97
31.59259574,74.88131048,2024-05-08,"74.8813104783232,31.5925957446944",42.95
31.59365916,74.97335728,2024-05-08,"74.9733572848759,31.5936591617269",39.71
31.59579448,75.02255194,2024-05-08,"75.02255194095,31.5957944796832",39.33
31.59820869,74.93628025,2024-05-08,"74.9362802518234,31.5982086879769",41.61
31.59851498,74.79426495,2024-05-08,"74.7942649480526,31.5985149835935",43.75
31.6001665,74.80806262,2024-05-08,"74.8080626223677,31.6001665030202",41.79
31.60020003,74.62900506,2024-05-08,"74.6290050614105,31.6002000332306",45.21
31.60311126,75.03976999,2024-05-08,"75.0397699872503,31.6031112586843",40.77
31.60503535,74.82556806,2024-05-08,"74.825568055027,31.6050353490655",41.61
31.6056619,74.99138438,2024-05-08,"74.9913843762622,31.6056618982336",39.45
31.60698198,74.96597635,2024-05-08,"74.9659763528191,31.6069819764738",40.61
31.60853028,74.84806908,2024-05-08,"74.8480690833637,31.6085302815349",42.63
31.60860838,74.83394668,2024-05-08,"74.8339466750651,31.6086083839151",43.57
31.61012469,75.04565696,2024-05-08,"75.0456569623516,31.6101246932169",40.37
31.61113354,74.84101444,2024-05-08,"74.8410144441267,31.6111335371588",42.87
31.61126461,74.72418076,2024-05-08,"74.7241807649921,31.6112646117602",44.17
31.61202816,75.09064259,2024-05-08,"75.0906425894378,31.6120281554549",41.51
31.6123072,74.58488591,2024-05-08,"74.5848859062881,31.6123071986805",44.03
31.61295819,74.73069231,2024-05-08,"74.7306923137138,31.612958192262",44.17
31.61296546,75.04695608,2024-05-08,"75.0469560757229,31.6129654566843",40.37
31.61312749,74.65031606,2024-05-08,"74.6503160614654,31.6131274873615",46.75
31.61412437,74.80202525,2024-05-08,"74.8020252524583,31.6141243691775",43.27
31.61435788,74.83177063,2024-05-08,"74.8317706259857,31.6143578771261",43.57
31.61485106,75.08496149,2024-05-08,"75.0849614913723,31.6148510591644",41.51
31.6163584,75.05101774,2024-05-08,"75.0510177370622,31.6163583950869",38.53
31.61817157,75.05763315,2024-05-08,"75.0576331518397,31.6181715728755",39.11
